,id,psnr,ssim,lpips
0,000308339072_slice8,45.204900527958564,0.9864083008861542,0.027220167219638824
1,000314025202_slice15,45.849841669795765,0.9879240944986344,0.0197945274412632
2,000311228084_slice11,41.19237722500319,0.981803336892128,0.04090302065014839
3,001083789439_slice24,43.512234462459304,0.9887065660715103,0.18906524777412415
4,000500882566_slice23,43.47151022277405,0.9893301867895127,0.07456465810537338
5,000961719234_slice15,40.27487203418139,0.9840579779882431,0.10655711591243744
6,000337412566_slice14,46.755208458602254,0.9899691765165329,0.01625991426408291
7,000696960682_slice9,47.99467410252282,0.989571988656044,0.008085699751973152
8,001025550152_slice16,41.14913835458823,0.9883375971317291,0.12171098589897156
9,001012126889_slice17,41.4345819194379,0.987393210141182,0.13279810547828674
10,000399869215_slice13,44.65071358899798,0.9864593877305985,0.016409285366535187
11,000947193547_slice5,40.76670744312425,0.9873071993665695,0.11974576115608215
12,000347539107_slice26,49.17523459527948,0.9914293971605301,0.021022628992795944
13,001808538100_slice9,37.37626095857151,0.97857487114048,0.12681424617767334
14,001096709026_slice16,40.504151967278844,0.9867369031534194,0.11743627488613129
15,000316805394_slice11,44.753324114417346,0.9872903258171082,0.015662305057048798
16,000911620924_slice18,39.50235996659591,0.9807493302335739,0.11141107231378555
17,000543307151_slice17,45.92211511361015,0.9901902638053894,0.02136560156941414
18,001842259648_slice24,47.23862622699626,0.991193722205162,0.07347190380096436
19,001063297025_slice9,45.14469424005193,0.989697868010521,0.03494233265519142
20,001096709026_slice21,41.2518374991931,0.9875429604845047,0.14344897866249084
21,000550563000_slice3,42.981713244741464,0.9904874517784119,0.06330611556768417
22,000550563000_slice1,42.86459869113597,0.990316760105133,0.06926038861274719
23,000995235335_slice8,38.823280878631635,0.9794408434209824,0.10582833737134933
24,001879352377_slice21,43.96334632339222,0.9912554081850052,0.1480201631784439
25,000945426716_slice8,41.09376100566155,0.9848103816576004,0.11639827489852905
26,000500882566_slice15,43.17299663062418,0.9920884219398498,0.057192541658878326
27,000543307151_slice25,48.44886228288765,0.9916285293235779,0.02612161636352539
28,001037881059_slice12,40.83395591456822,0.987015084069252,0.12622122466564178
29,001808538100_slice8,37.63727409537429,0.9780644430303573,0.12838754057884216
30,000998241845_slice9,39.75058186474008,0.9810764086151122,0.11635369807481766
31,001050720368_slice3,39.4023103435067,0.9847480439834595,0.125576913356781
32,000985941214_slice16,40.31662930230876,0.984634039138794,0.103632852435112
33,000696960682_slice3,49.10080728279266,0.9908176715946198,0.008074801415205002
34,000966900632_slice21,40.544392162009174,0.9837396655559539,0.10284268856048584
35,000543307151_slice4,43.18350223600997,0.9890598869628906,0.035022441297769547
36,001808012216_slice10,40.57444725912725,0.98615149346447,0.09027638286352158
37,000324820801_slice21,48.65478911819088,0.9911430451536178,0.006972408853471279
38,001876264214_slice4,39.436667824357116,0.9846636145086288,0.12280410528182983
39,001849667681_slice6,42.58247381833952,0.9881927395763397,0.061470501124858856
40,000541655453_slice23,43.25167732111308,0.9888232237892151,0.07905120402574539
41,001876182454_slice16,41.417792915784474,0.9879442911901474,0.14006970822811127
42,000913186207_slice14,38.588791007857765,0.9807909881734848,0.10399827361106873
43,000578161058_slice20,42.68098721454662,0.9908000315074921,0.07621891796588898
44,000934691111_slice9,39.06512229677232,0.9834578100852966,0.11374863237142563
